,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,Unnamed: 18
2239,2001,17,Morelos,3,Perennes,2,Temporal,200201,Tonelada,7150000,Higo,451.0,451.0,0.0,1598.5,3.54,7650.14,12228748.79,
2240,2001,17,Morelos,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,1745.0,1745.0,0.0,61075.0,35.0,2005.73,122499959.75,
2241,2001,17,Morelos,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,381.0,381.0,0.0,2248.0,5.9,5294.66,11902395.68,
2242,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,5340000,Amaranto,62.0,25.0,37.0,17.8,0.71,9500.0,169100.0,
2243,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,5410000,Arroz palay,813.0,813.0,0.0,3516.0,4.32,1113.05,3913500.0,
2244,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,73.25,23.25,50.0,174.5,7.51,3000.0,523500.0,
2245,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,31.0,31.0,0.0,403.0,13.0,2880.89,1161000.0,
2246,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,5790000,Camote,6.0,6.0,0.0,52.0,8.67,4423.08,230000.0,
2247,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,7.5,7.5,0.0,120.0,16.0,1000.0,120000.0,
2248,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,2.0,2.0,0.0,6.0,3.0,8000.0,48000.0,
2249,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6110000,Chile seco,717.0,717.0,0.0,937.8,1.31,13261.89,12437000.0,
2250,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,1013.0,1007.0,6.0,15675.0,15.57,4724.1,74050277.35,
2251,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,58.0,58.0,0.0,380.0,6.55,3578.95,1360000.0,
2252,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6610000,Elote,190.0,190.0,0.0,3780.0,19.89,600.0,2268000.0,
2253,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6820000,Fresa,9.0,9.0,0.0,360.0,40.0,5000.0,1800000.0,
2254,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,13893.0,13887.5,5.5,17809.73,1.28,4916.92,87569080.77,
2255,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6890000,Garbanzo forrajero,5.5,5.5,0.0,13.75,2.5,2000.0,27500.0,
2256,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,6940000,Girasol,50.0,50.0,0.0,24.0,0.48,4000.0,96000.0,
2257,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,117.0,116.0,1.0,854.0,7.36,12493.2,10669194.9,
2258,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7220000,Jamaica,5.5,5.5,0.0,3.0,0.55,20000.0,60000.0,
2259,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,480.0,480.0,0.0,16182.0,33.71,1136.11,18384600.0,
2260,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,2.75,2.75,0.0,33.0,12.0,1000.0,33000.0,
2261,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,112.0,112.0,0.0,2740.0,24.46,350.0,959000.0,
2262,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,5042.5,5042.5,0.0,26331.0,5.22,1428.57,37615630.51,
2263,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,313.0,313.0,0.0,4056.0,12.96,1502.47,6093999.6,
2264,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,41.75,41.75,0.0,824.5,19.75,2000.0,1649000.0,
2265,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,53.0,53.0,0.0,712.5,13.44,1781.61,1269396.84,
2266,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,1061.0,1052.0,9.0,27928.5,26.55,1418.45,39615192.55,
2267,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8770000,Sorgo escobero,60.0,60.0,0.0,240.0,4.0,4800.0,1152000.0,
2268,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,164.0,164.0,0.0,4937.0,30.1,235.57,1163001.25,
2269,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,6107.0,6107.0,0.0,26416.26,4.33,1027.57,27144654.38,
2270,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8830000,Soya,3.0,3.0,0.0,2.0,0.67,1500.0,3000.0,
2271,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8870000,Tabaco,15722.0,15711.0,11.0,33929.0,2.16,16196.46,549529767.5,
2272,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),1247.0,1246.0,1.0,28734.0,23.06,1389.51,39926158.03,
2273,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,369.25,369.25,0.0,4904.75,13.28,2779.24,13631490.99,
2274,2001,18,Nayarit,1,Otoño-Invierno,1,Riego,200206,Planta,8380000,Plantero de tabaco,8.0,8.0,0.0,17600000.0,2200000.0,0.2,3520000.0,
2275,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5340000,Amaranto,107.0,71.0,36.0,59.0,0.83,9211.86,543500.0,
2276,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5610000,Berenjena,30.0,30.0,0.0,446.0,14.87,2000.0,892000.0,
2277,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,205.0,205.0,0.0,446.0,2.18,3000.0,1338000.0,
2278,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5740000,Calabacita,12.0,12.0,0.0,277.0,23.08,2000.0,554000.0,
2279,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5760000,Calabaza,205.0,205.0,0.0,2666.0,13.0,2151.91,5736988.08,
2280,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5790000,Camote,25.0,25.0,0.0,399.0,15.96,2000.0,798000.0,
2281,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5870000,Cártamo,12.0,12.0,0.0,8.0,0.67,2000.0,16000.0,
2282,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6110000,Chile seco,642.0,642.0,0.0,561.0,0.87,12729.05,7140997.05,
2283,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6120000,Chile verde,586.0,579.0,7.0,8368.0,14.45,4243.78,35511968.32,
2284,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6600000,Ejote,92.0,92.0,0.0,1140.0,12.39,2000.0,2280000.0,
2285,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6610000,Elote,281.0,281.0,0.0,5187.0,18.46,603.47,3130198.89,
2286,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,38072.0,38072.0,0.0,44607.76,1.17,4581.2,204357229.49,
2287,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6890000,Garbanzo forrajero,261.75,261.75,0.0,713.75,2.73,1850.37,1320700.0,
2288,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7170000,Hortalizas,12.0,12.0,0.0,76.0,6.33,19000.0,1444000.0,
2289,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7220000,Jamaica,2.0,2.0,0.0,1.0,0.5,25000.0,25000.0,
2290,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7240000,Jícama,370.0,370.0,0.0,7992.0,21.6,1346.82,10763794.92,
2291,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7250000,Semilla de jícama,8.0,8.0,0.0,7.0,0.88,80000.0,560000.0,
2292,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,8.0,8.0,0.0,112.0,14.0,800.0,89600.0,
2293,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,3890.0,3890.0,0.0,9975.0,2.56,1469.73,14660542.74,
2294,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7670000,Melón,1090.0,1060.0,30.0,12261.0,11.57,1949.69,23905124.7,
2295,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7675000,Melón amargo,25.0,25.0,0.0,180.0,7.2,2000.0,360000.0,
2296,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8210000,Pepino,40.0,37.0,3.0,545.0,14.73,1582.01,862197.38,
2297,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8710000,Sandía,2322.0,2322.0,0.0,28180.0,12.14,1508.28,42503199.96,
2298,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,715.0,715.0,0.0,12256.0,17.14,637.47,7812818.56,
2299,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,49074.0,45759.0,3315.0,210585.9,4.6,1087.68,229049424.97,
2300,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),1076.0,1068.0,8.0,17132.0,16.04,3584.63,61411953.5,
2301,2001,18,Nayarit,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8980000,Tomate verde,1072.0,1069.0,3.0,12361.0,11.56,2967.27,36678436.4,
2302,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,5110000,Albahaca,18.0,18.0,0.0,133.0,7.39,15000.0,1995000.0,
2303,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,5410000,Arroz palay,553.0,553.0,0.0,2590.0,4.68,1675.75,4340200.0,
2304,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,13.0,13.0,0.0,151.0,11.62,2953.64,445999.64,
2305,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,26.0,26.0,0.0,390.0,15.0,4000.0,1560000.0,
2306,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,160.0,160.0,0.0,1280.0,8.0,850.0,1088000.0,
2307,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,10.0,10.0,0.0,13.0,1.3,7000.0,91000.0,
2308,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,70.0,70.0,0.0,350.0,5.0,4100.0,1435000.0,
2309,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,1356.0,1356.0,0.0,5736.9,4.23,1383.18,7935140.0,
2310,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,5.0,5.0,0.0,75.0,15.0,3500.0,262500.0,
2311,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,53.0,53.0,0.0,613.0,11.57,2360.52,1446998.87,
2312,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,71.0,71.0,0.0,2534.0,35.69,2368.03,6000600.0,
2313,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,24.0,24.0,0.0,29.0,1.21,5000.0,145000.0,
2314,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,219.0,219.0,0.0,11800.0,53.88,600.31,7083600.0,
2315,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,936.0,936.0,0.0,3587.0,3.83,1014.41,3638700.32,
2316,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),6.0,6.0,0.0,77.0,12.83,3500.0,269500.0,
2317,2001,18,Nayarit,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,63.0,63.0,0.0,593.0,9.41,4484.82,2659500.2,
2318,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,72.0,72.0,0.0,55.2,0.77,6153.99,339700.0,
2319,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5110000,Albahaca,11.0,11.0,0.0,59.0,5.36,15000.0,885000.0,
2320,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,652.0,652.0,0.0,2983.5,4.58,1763.89,5262575.0,
2321,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5610000,Berenjena,2.0,2.0,0.0,9.0,4.5,2000.0,18000.0,
2322,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,2433.75,2433.75,0.0,4135.78,1.7,6064.97,25083397.1,
2323,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5740000,Calabacita,41.0,41.0,0.0,320.0,7.8,3170.0,1014400.0,
2324,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,380.0,380.0,0.0,4020.0,10.58,1191.34,4789200.0,
2325,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,781.75,781.75,0.0,583.45,0.75,13722.86,8006600.0,
2326,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,74.0,74.0,0.0,651.0,8.8,2892.9,1883277.2,
2327,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,5870000,Cártamo,56.0,56.0,0.0,45.0,0.8,1500.0,67500.0,
2328,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6110000,Chile seco,53.0,53.0,0.0,106.0,2.0,25000.0,2650000.0,
2329,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,807.0,750.5,56.5,6141.15,8.18,4916.95,30195720.08,
2330,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6600000,Ejote,8.0,8.0,0.0,44.0,5.5,2000.0,88000.0,
2331,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6610000,Elote,52.0,52.0,0.0,457.0,8.79,832.49,380450.0,
2332,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,255.75,255.75,0.0,196.49,0.77,10982.14,2157879.87,
2333,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6850000,Semilla de frijol,363.0,363.0,0.0,343.35,0.95,18000.0,6180300.0,
2334,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6890000,Garbanzo forrajero,1.0,1.0,0.0,4.0,4.0,1300.0,5200.0,
2335,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,25.0,25.0,0.0,13.0,0.52,5000.0,65000.0,
2336,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,388.0,388.0,0.0,158.35,0.41,29692.14,4701750.0,
2337,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,312.0,312.0,0.0,6930.5,22.21,1165.68,8078768.43,
2338,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,29.0,29.0,0.0,588.0,20.28,861.22,506400.0,
2339,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,50707.5,50695.5,12.0,158476.55,3.13,1517.84,240542231.16,
2340,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7670000,Melón,35.0,35.0,0.0,370.0,10.57,1729.73,640000.0,
2341,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,7675000,Melón amargo,1.0,1.0,0.0,3.0,3.0,2000.0,6000.0,
2342,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8210000,Pepino,108.75,108.75,0.0,1025.6,9.43,1949.86,1999780.72,
2343,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,1339.5,1339.5,0.0,15106.0,11.28,1342.59,20281198.7,
2344,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,10.0,10.0,0.0,30.0,3.0,2500.0,75000.0,
2345,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,240.0,240.0,0.0,4982.0,20.76,564.15,2810600.0,
2346,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,3624.25,3624.25,0.0,13246.15,3.65,1177.37,15595619.34,
2347,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8870000,Tabaco,257.5,257.5,0.0,489.25,1.9,13000.0,6360250.0,
2348,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),237.0,237.0,0.0,2455.0,10.36,4480.65,11000000.0,
2349,2001,18,Nayarit,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,142.5,142.5,0.0,1247.0,8.75,3621.49,4516000.0,
2350,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5050000,Agave,32.25,0.0,0.0,0.0,0.0,0.0,0.0,
2351,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,103.0,98.5,0.0,1045.0,10.61,2496.46,2608799.7,
2352,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,54.5,54.5,0.0,1308.0,24.0,1500.0,1962000.0,
2353,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5460000,Ave del paraíso,0.75,0.0,0.0,0.0,0.0,0.0,0.0,
2354,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,4349.1,4349.1,0.0,350328.0,80.55,318.33,111520280.0,
2355,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar fruta,410.0,410.0,0.0,33050.0,80.61,858.31,28367274.0,
2356,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,5822000,Caña de azúcar piloncillo,237.75,237.75,0.0,23730.0,99.81,296.84,7043925.0,
2357,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6050000,Chayote,0.75,0.75,0.0,4.5,6.0,3000.0,13500.0,
2358,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,1.0,1.0,0.0,5.0,5.0,1500.0,7500.0,
2359,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,5.0,5.0,0.0,231.0,46.2,2200.0,508200.0,
2360,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7050000,Guanábana,38.0,38.0,0.0,272.0,7.16,3500.0,952000.0,
2361,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,15.5,5.0,0.0,17.5,3.5,3500.0,61250.0,
2362,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7210000,Jaca (jackfruit),15.0,14.0,0.0,218.0,15.57,9752.29,2126000.0,
2363,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,259.25,190.5,0.0,1471.5,7.72,1899.63,2795307.79,
2364,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,44.0,44.0,0.0,66.3,1.51,27277.83,1808520.0,
2365,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,2.0,2.0,0.0,7.0,3.5,925.0,6475.0,
2366,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,3351.75,3350.0,0.0,67462.25,20.14,1296.47,87462490.36,
2367,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7830000,Nanche,1.0,1.0,0.0,4.0,4.0,4800.0,19200.0,
2368,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,82.5,75.0,0.0,554.2,7.39,2129.01,1179899.16,
2369,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,464.5,433.5,0.0,11200.0,25.84,2389.29,26760000.0,
2370,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8290000,Piña,48.0,46.0,0.0,1817.0,39.5,2607.59,4737991.03,
2371,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8390000,Plátano,874.0,874.0,0.0,10087.0,11.54,2217.69,22369800.0,
2372,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,23.0,23.0,0.0,165.55,7.2,5916.19,979425.0,
2373,2001,18,Nayarit,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1005.63,1005.63,0.0,16013.08,15.92,500.0,8006540.0,
2374,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,3800.25,0.0,0.0,0.0,0.0,0.0,0.0,
2375,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,2211.75,2202.25,0.0,20829.7,9.46,2190.65,45630650.25,
2376,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5170000,Alfalfa verde,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
2377,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5400000,Arrayán,23.0,23.0,0.0,64.0,2.78,3226.56,206500.0,
2378,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,17918.5,17728.5,0.0,28740.92,1.62,1278.46,36743994.0,
2379,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,22795.15,22745.15,0.0,1768711.99,77.76,313.96,555298981.75,
2380,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5821000,Caña de azúcar fruta,193.0,193.0,0.0,11215.0,58.11,850.0,9532750.0,
2381,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,5822000,Caña de azúcar piloncillo,137.0,137.0,0.0,8860.0,64.67,285.31,2527820.0,
2382,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6050000,Chayote,0.5,0.5,0.0,2.5,5.0,3000.0,7500.0,
2383,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,740.38,734.88,0.0,3373.7,4.59,3907.96,13184299.61,
2384,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,773.0,773.0,0.0,8441.6,10.92,2112.4,17832000.0,
2385,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,282.0,84.0,0.0,70.0,0.83,3160.0,221200.0,
2386,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7040000,Guamúchil,9.5,0.0,0.0,0.0,0.0,0.0,0.0,
2387,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,689.0,689.0,0.0,4117.0,5.98,3496.11,14393500.0,
2388,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7060000,Guayaba,65.75,26.0,0.0,177.0,6.81,3189.27,564500.0,
2389,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),86.25,72.25,0.0,1035.75,14.34,9410.57,9746999.24,
2390,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7360000,Leucaena,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
2391,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,4.0,4.0,0.0,28.8,7.2,1200.0,34560.0,
2392,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,805.25,756.75,0.0,3500.4,4.63,2624.05,9185215.2,
2393,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,14.0,4.0,0.0,5.2,1.3,20000.0,104000.0,
2394,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,16771.05,16771.05,0.0,205922.3,12.28,1247.33,256852388.02,
2395,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,225.5,225.5,0.0,742.9,3.29,4116.22,3057938.47,
2396,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,102.5,102.5,0.0,603.6,5.89,1496.55,903315.1,
2397,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,21.75,21.75,0.0,322.75,14.84,2018.59,651500.0,
2398,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,495.5,491.0,0.0,10633.0,21.66,2458.85,26144982.0,
2399,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,794.5,790.5,0.0,9819.0,12.42,2699.79,26509200.0,
2400,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,5.5,0.0,0.0,0.0,0.0,0.0,0.0,
2401,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,5870.22,5870.0,0.0,62224.0,10.6,2411.27,150038909.84,
2402,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,60.75,59.5,0.0,288.4,4.85,2766.64,797900.0,
2403,2001,18,Nayarit,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,36693.75,36693.75,0.0,589021.25,16.05,421.73,248408898.75,
2404,2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,9.0,9.0,0.0,35.0,3.89,15000.0,525000.0,
2405,2001,19,Nuevo León,1,Otoño-Invierno,1,Riego,200201,Tonelada,5480000,Avena forrajera achicalada,649.0,619.0,30.0,5255.3,8.49,959.08,5040269.82,
